distance_km,weight_kg,vehicle_type,weather,delay,traffic_volume,delivery_hour,system_load
176.9,15.97,ev van,foggy,yes,356,1,4000 
64.7,4.06,bike,stormy,no,266,2,1000 
230.4,28.38,bike,clear,yes,2683,5,3000 
233.4,46.19,scooter,rainy,yes,6593,7,2000 
183.3,24.81,van,rainy,no,5036,9,1000 
182.9,35.42,truck,cold,no,4931,11,1000 
88.3,36.82,van,rainy,no,5028,12,1000 
119.9,24.35,truck,clear,no,5493,14,3000 
257.7,33.35,truck,stormy,no,6788,16,3000 
251.3,41.18,scooter,cold,no,4739,18,3000 
258.4,6.59,bike,clear,yes,3043,20,5000 
256.8,14.49,ev bike,stormy,no,2283,22,9000 
252.6,29.74,ev van,cold,no,1103,23,4000 
142.9,27.17,bike,hot,no,708,0,6000 
105.5,21.69,ev van,stormy,no,344,3,5000 
287.4,18.49,ev van,cold,yes,2539,5,2000 
228.9,38.09,ev bike,clear,yes,2539,5,3000 
5.2,35.65,truck,cold,no,6501,7,2000 
47.8,11.5,van,rainy,no,5170,9,1000 
205.6,44.3,truck,cold,no,5170,9,2000 
229.4,48.55,bike,hot,yes,5170,9,3000 
33.7,25.2,scooter,hot,no,5170,9,4000 
169.4,37.5,van,foggy,no,4878,11,8000 
169.8,35.13,truck,stormy,yes,4878,11,8000 
122.7,4.75,scooter,stormy,yes,4878,11,14000 
165.4,39.9,van,rainy,yes,4878,11,10000 
16.4,11.91,ev bike,cold,no,5411,13,1000 
124.4,9.36,ev van,foggy,no,5567,14,5000 
52.5,0.97,ev bike,hot,no,5567,14,1000 
184.9,13.89,bike,stormy,no,6152,17,2000 
165.9,17.76,truck,clear,no,3757,19,1000 
3.6,19.61,van,rainy,no,3102,21,2000 
288.3,25.56,truck,cold,no,1956,23,6000 
121.1,24.79,ev bike,stormy,yes,1108,0,5000 
67.4,19.37,scooter,foggy,no,714,1,6000 
149.3,30.8,truck,stormy,yes,421,3,2000 
183.8,42.28,ev van,stormy,yes,641,5,1000 
284.5,3.04,truck,hot,no,2085,7,2000 
284.3,24.42,truck,cold,no,3777,9,1000 
216.6,1.21,ev van,stormy,no,4637,11,2000 
225.7,24.61,bike,clear,no,5458,13,1000 
106.7,2.78,van,cold,no,5775,14,1000 
97.4,13.11,van,clear,no,5164,15,1000 
107.8,15.27,bike,foggy,no,4620,17,400 
114.8,20.36,van,rainy,no,3482,19,400 
179.4,49.52,ev van,stormy,no,3332,21,100 
156.1,37.26,ev bike,cold,no,1987,23,3000 
106.7,42.68,bike,stormy,no,1353,0,3000 
230.3,45.65,ev van,clear,no,803,1,5000 
294.2,14.69,ev bike,foggy,yes,620,2,2000 
162.8,3.75,ev van,rainy,no,307,4,4000 
106.3,12.27,bike,stormy,no,748,6,5000 
226.3,47.3,ev van,foggy,yes,1907,8,2000 
57.3,36.61,bike,rainy,no,3695,10,1000 
179.9,30.19,bike,cold,no,5427,12,1000 
85.5,48.74,van,hot,no,5211,13,3000 
57.5,21.73,ev bike,stormy,yes,4751,14,2000 
160.3,40.32,ev van,cold,no,4577,16,5000 
36.4,26.25,truck,hot,no,3693,18,5000 
162.6,41.76,bike,rainy,yes,2407,20,3000 
259.3,43.05,ev van,foggy,no,2005,21,3000 
221.4,5.79,scooter,stormy,yes,959,23,4000 
190.9,21.37,ev bike,foggy,no,511,0,3000 
22.8,17.95,scooter,cold,yes,321,1,4000 
27.2,32.63,truck,foggy,yes,264,2,1000 
246.8,20.2,bike,stormy,no,863,4,5000 
236.2,38.18,ev van,clear,no,2677,5,10000 
44.1,19.3,bike,foggy,no,5816,6,3000 
144.5,18.33,ev van,rainy,yes,6744,7,5000 
288.9,13.33,ev van,hot,no,4936,9,9000 
240.9,24.07,bike,cold,yes,4185,10,20000 
134.2,31.38,ev bike,foggy,no,4639,12,6000 
127.4,31.47,van,clear,no,5223,14,8000 
144.6,24.24,scooter,foggy,yes,5560,15,10000 
10.5,43.9,scooter,foggy,no,6160,17,5000 
193.4,11.96,scooter,cold,yes,3031,19,2000 
130.1,15.92,ev van,clear,no,2496,20,2000 
34.1,24.2,bike,foggy,no,2070,21,2000 
5.0,22.61,van,clear,no,1459,22,8000 
184.4,30.28,van,cold,no,912,23,3000 
178.8,10.68,van,hot,no,518,0,7000 
231.2,12.2,scooter,hot,yes,315,1,6000 
37.5,32.54,truck,stormy,no,266,2,6000 
19.9,47.57,ev van,foggy,no,314,3,4000 
251.7,36.92,ev bike,hot,yes,897,4,3000 
35.5,35.44,scooter,cold,no,5652,6,2000 
37.0,21.71,ev van,rainy,no,5652,6,5000 
281.9,10.86,van,clear,no,5453,7,5000 
37.8,33.69,scooter,stormy,yes,5453,7,5000 
138.5,39.21,ev bike,cold,no,5453,7,1000 
265.8,14.37,ev van,stormy,yes,5556,8,2000 
78.9,4.24,scooter,hot,no,5556,8,2000 
134.9,48.07,scooter,rainy,no,5142,9,4000 
293.5,45.48,ev bike,stormy,yes,5142,9,7000 
88.9,44.69,van,clear,no,4321,10,4000 
229.9,18.42,ev bike,foggy,yes,4321,10,2000 
191.1,23.45,van,cold,no,4321,10,3000 
216.7,12.01,bike,cold,yes,4405,11,3000 
113.0,34.8,van,stormy,no,4405,11,7000 
215.2,48.2,ev van,hot,no,4405,11,600 
173.3,6.75,ev van,foggy,no,4791,12,3000 
261.5,30.68,van,stormy,yes,4791,12,3000 
85.6,24.37,ev bike,foggy,no,5687,15,160 
25.7,1.51,bike,hot,no,5687,15,50 
98.4,17.68,scooter,clear,no,5687,15,200 
224.4,42.49,ev bike,stormy,yes,6308,17,10 
154.7,13.49,bike,rainy,no,3115,19,20 
160.6,49.4,ev bike,hot,no,3115,19,240 
45.9,39.72,ev van,stormy,no,3442,21,40 
47.5,13.23,bike,stormy,yes,3442,21,50 
46.4,7.27,truck,hot,no,3152,22,200 
135.5,11.28,van,rainy,no,1147,23,600 
161.1,39.97,truck,hot,no,691,0,50 
283.2,12.39,ev van,rainy,yes,453,1,2 
94.3,15.72,bike,stormy,no,341,2,1 
31.4,6.39,ev bike,hot,no,431,3,5 
138.1,35.09,scooter,clear,no,1100,4,1 
160.0,23.71,truck,rainy,yes,5845,6,1 
178.9,37.03,van,rainy,no,6437,7,4 
263.0,17.32,truck,cold,yes,4626,10,6 
130.3,44.07,ev bike,rainy,yes,4677,11,13 
15.4,22.31,truck,stormy,no,5332,14,1 
267.8,29.43,van,foggy,yes,6132,15,11 
120.9,24.02,truck,clear,no,4692,18,16 
7.7,2.2,truck,rainy,no,2962,20,4 
86.9,6.32,bike,hot,yes,1730,22,2 
137.2,20.03,truck,foggy,yes,1052,23,2 
281.2,1.08,van,hot,no,555,0,40 
14.2,49.15,bike,hot,no,354,1,20 
262.2,35.63,truck,stormy,yes,284,2,5 
28.1,35.68,truck,rainy,no,2745,5,8 
196.8,3.34,ev bike,cold,yes,5855,6,9 
46.1,37.15,van,stormy,no,6942,7,3000 
103.0,17.78,ev bike,hot,no,5863,8,4000 
258.3,32.58,scooter,cold,no,5404,9,5000 
179.1,26.77,truck,hot,no,4791,11,10000 
251.8,19.81,ev van,foggy,yes,5109,12,10000 
76.5,49.06,truck,stormy,yes,5694,14,5000 
144.5,40.26,ev bike,clear,no,7118,16,25000 
62.4,21.17,van,hot,no,5230,18,8000 
255.8,44.42,ev bike,rainy,no,3140,20,1000 
166.6,18.93,ev van,foggy,no,2000,22,6000 
159.4,7.54,ev van,foggy,no,1204,23,21000 
86.3,8.93,ev van,foggy,yes,721,0,1000 
32.7,24.98,scooter,cold,yes,423,1,11000 
158.5,11.71,ev van,stormy,yes,373,3,7000 
46.8,14.92,van,cold,no,2585,5,3000 
22.8,23.59,ev van,hot,no,6641,7,7000 
214.6,3.64,bike,stormy,yes,5154,9,1000 
213.8,27.54,ev van,clear,no,5425,11,5000 
13.0,19.99,scooter,clear,no,5467,12,10000 
245.9,17.75,scooter,foggy,yes,5836,14,1000 
274.2,8.84,truck,cold,no,6601,16,5000 
261.6,47.0,truck,clear,no,5367,18,5000 
65.0,3.42,bike,cold,yes,3775,20,1000 
228.8,38.91,truck,stormy,yes,3591,21,4000 
205.0,38.24,ev bike,stormy,yes,3075,22,20000 
200.9,38.1,van,foggy,yes,1891,23,20000 
27.9,18.25,truck,foggy,no,1420,0,5000 
128.5,39.84,ev van,clear,no,822,1,2000 
3.6,29.53,scooter,foggy,no,554,2,500 
294.1,9.44,scooter,foggy,yes,377,3,2500 
72.8,28.75,ev van,foggy,no,686,5,10000 
288.2,20.94,bike,rainy,yes,2056,7,1200 
231.2,31.82,scooter,stormy,no,3935,9,900 
64.2,32.75,scooter,cold,yes,4608,11,150 
129.1,29.77,ev bike,clear,no,5136,12,350 
179.6,33.3,bike,foggy,no,5167,14,200 
13.7,10.27,van,rainy,no,4939,16,400 
166.7,31.97,van,clear,no,4592,18,400 
105.4,36.05,bike,hot,yes,3496,20,1450 
25.5,43.31,bike,foggy,no,3778,22,550 
208.7,45.17,van,stormy,no,1420,0,1000 
170.3,49.26,bike,stormy,yes,554,2,1000 
243.7,26.04,ev van,rainy,yes,394,4,3000 
270.6,37.31,van,cold,yes,1033,6,2000 
59.5,45.44,bike,cold,no,1985,8,1000 
197.2,48.41,truck,cold,no,3609,10,1000 
96.6,26.94,ev bike,rainy,yes,3609,10,1000 
168.7,20.49,truck,foggy,no,4360,12,1000 
46.8,13.59,truck,rainy,no,4360,12,762 
75.5,33.92,bike,stormy,yes,4548,14,231 
243.7,16.2,ev bike,rainy,no,5169,16,540 
63.4,34.2,ev van,cold,no,3942,18,60 
117.3,38.09,van,rainy,yes,2423,20,3 
256.6,39.47,bike,clear,no,1488,22,184 
79.8,33.16,scooter,foggy,yes,472,0,1300 
158.4,14.86,truck,cold,no,270,2,600 
53.8,1.18,truck,clear,no,818,4,25 
61.0,2.08,ev van,cold,no,5628,6,60 
71.8,14.47,van,hot,no,5772,8,40000 
84.5,6.2,ev van,cold,no,4498,10,13100 
33.5,10.5,scooter,stormy,yes,4859,12,24000 
175.9,6.58,truck,cold,no,4825,13,26700 
132.5,2.74,truck,foggy,yes,5157,14,23000 
6.8,48.62,scooter,clear,no,6775,16,3100 
11.3,16.38,van,clear,no,4474,18,22500 
225.3,25.13,ev bike,stormy,yes,2510,20,22300 
248.7,16.46,truck,clear,no,1664,22,3000 
295.2,19.97,truck,clear,yes,1632,0,27300 
17.5,1.16,truck,cold,no,453,1,15000 
148.6,44.81,ev bike,rainy,yes,831,4,25100 
27.5,18.56,ev van,rainy,yes,5830,6,10000 
168.6,33.99,van,hot,yes,5959,8,5000 
192.5,21.27,van,rainy,no,5265,9,18000 
160.8,22.63,ev van,cold,no,4554,10,3000 
69.1,23.43,van,rainy,no,4756,11,4000 
135.0,5.66,ev van,foggy,no,5062,13,7000 
138.4,31.77,ev van,clear,no,5895,15,10000 
276.2,24.09,ev bike,hot,no,6190,17,1000 
75.0,19.31,ev bike,cold,no,3067,19,5000 
150.6,40.44,ev van,rainy,no,3628,21,16000 
262.9,11.37,scooter,stormy,no,1080,23,12000 
115.0,11.49,van,foggy,no,676,0,4100 
124.8,45.9,truck,cold,no,477,1,5200 
71.6,4.68,scooter,clear,no,454,3,2000 
189.6,47.65,truck,cold,yes,2880,5,1000 
118.7,34.53,truck,hot,no,5821,6,10000 
236.5,37.13,truck,stormy,yes,5341,9,26000 
185.7,2.86,truck,rainy,no,4601,11,2000 
175.6,49.22,bike,rainy,no,5072,13,11000 
210.3,22.52,van,clear,yes,5918,15,25000 
14.7,3.36,ev van,clear,no,6599,17,14000 
71.9,28.81,scooter,foggy,yes,3487,19,19000 
110.2,18.76,van,stormy,no,2581,21,20000 
241.1,34.63,truck,foggy,no,1369,23,7000 
21.1,10.33,truck,clear,no,364,1,14000 
98.0,0.89,scooter,hot,no,306,3,3000 
209.7,3.28,bike,clear,no,2775,5,11000 
184.9,20.09,ev bike,foggy,no,6836,7,20000 
239.4,10.21,truck,cold,no,5364,9,13000 
123.9,41.49,ev van,rainy,no,4936,11,52000 
73.8,9.28,ev van,foggy,no,5124,13,1000 
139.5,6.73,bike,clear,no,5932,15,21000 
104.1,13.21,van,clear,no,6551,17,4000 
107.0,44.48,ev bike,hot,no,3283,20,1000 
160.3,34.49,scooter,rainy,yes,2256,23,2000 
105.9,11.82,scooter,clear,yes,439,1,2000 
40.5,21.18,bike,cold,no,367,3,10000 
12.4,9.11,truck,foggy,no,2546,5,8000 
159.5,2.63,van,clear,yes,6677,7,100 
87.5,4.48,ev van,rainy,no,5472,9,100 
230.4,20.75,ev van,clear,yes,5663,11,200 
184.0,3.13,bike,cold,no,5361,13,400 
240.8,15.59,ev van,hot,yes,5361,13,100 
94.8,30.69,bike,stormy,no,5361,13,1000 
180.3,31.75,ev bike,hot,no,5960,15,200 
288.1,9.59,ev van,clear,no,5960,15,100 
72.4,43.51,van,foggy,no,5960,15,200 
284.5,6.86,bike,hot,no,5979,17,2000 
54.5,38.13,bike,hot,yes,3606,19,500 
46.4,40.22,van,cold,yes,3606,19,1300 
220.8,8.46,ev van,hot,yes,3606,19,100 
294.2,31.18,van,hot,no,3036,21,100 
243.9,43.76,van,rainy,yes,3036,21,100 
19.3,10.34,bike,stormy,no,2540,23,200 
54.3,4.62,truck,stormy,yes,710,1,100 
208.1,10.93,scooter,rainy,no,710,1,100 
259.2,40.6,ev bike,stormy,no,400,3,100 
136.4,15.21,ev bike,stormy,no,671,5,100 
198.5,38.7,ev bike,hot,no,2138,7,4 
129.8,17.85,truck,clear,no,3981,9,4 
143.5,42.66,truck,rainy,no,5265,11,3 
253.6,19.76,van,rainy,no,4994,13,1 
242.1,35.55,ev bike,rainy,no,4912,15,1 
177.0,34.83,ev bike,cold,no,4769,17,4 
63.1,1.6,scooter,rainy,no,3997,19,6 
135.0,10.46,scooter,hot,no,3896,21,1 
209.8,0.67,ev bike,cold,no,2296,23,700 
13.5,43.31,van,clear,no,1250,0,100 
183.1,45.63,scooter,hot,no,984,1,100 
186.8,15.15,ev van,hot,no,349,3,1000 
177.6,13.69,ev van,cold,no,302,4,500 
149.0,15.61,ev bike,cold,no,427,5,400 
133.6,1.21,van,rainy,no,796,6,1000 
199.0,17.04,truck,hot,no,1987,8,5000 
108.8,22.39,ev van,rainy,no,3902,11,100 
271.0,4.43,truck,stormy,no,4443,12,5000 
13.5,5.93,ev bike,cold,no,4465,14,10000 
270.4,16.59,ev van,foggy,yes,4199,16,20000 
269.0,20.08,ev bike,cold,yes,3641,18,100 
206.4,41.29,truck,stormy,no,2457,20,100 
244.6,42.25,van,cold,no,2904,21,100 
137.3,40.84,van,cold,yes,1028,23,100 
73.7,31.89,ev bike,clear,no,668,0,100 
130.7,47.87,van,rainy,yes,668,0,100 
252.5,21.53,scooter,clear,no,351,2,100 
176.5,35.62,scooter,hot,yes,2783,5,100 
258.5,34.81,truck,hot,no,5870,6,100 
234.2,3.87,ev van,stormy,no,5870,6,100 
58.2,38.48,van,clear,yes,6860,7,1000 
245.9,25.95,truck,clear,no,6860,7,1000 
3.6,36.87,scooter,cold,no,4675,9,100 
292.5,31.22,van,rainy,yes,4557,11,10000 
79.5,31.1,van,stormy,yes,4859,12,10000 
89.2,46.12,van,cold,no,5579,15,1000 
98.9,27.07,ev van,rainy,no,6053,17,100 
283.0,12.03,ev van,rainy,yes,2973,19,100 
198.4,1.29,scooter,rainy,yes,2030,21,15 
87.1,18.25,van,foggy,no,917,23,100 
95.0,16.78,bike,stormy,no,529,0,82 
249.8,44.02,ev bike,rainy,no,248,2,4 
25.1,6.09,ev bike,rainy,no,903,4,25000 
238.4,3.91,ev van,stormy,yes,5774,6,90 
224.6,8.17,truck,clear,no,6003,8,18 
104.8,20.9,ev van,clear,no,4406,10,4 
185.6,18.88,bike,stormy,no,4780,12,120 
240.6,39.0,van,foggy,no,5349,14,60 
41.3,47.17,van,cold,no,6953,16,60 
285.0,3.73,ev bike,foggy,yes,4778,18,100 
70.3,11.92,scooter,rainy,yes,2713,20,200 
196.6,30.59,scooter,hot,no,1566,22,10 
200.9,34.1,bike,clear,no,559,0,25000 
62.9,4.32,ev van,rainy,no,279,2,200000 
34.6,46.92,van,hot,no,881,4,100 
229.9,10.86,bike,foggy,yes,5735,6,100 
123.9,36.77,scooter,foggy,yes,6115,8,100 
200.7,5.83,truck,stormy,no,6115,8,100 
17.1,40.59,van,stormy,yes,6115,8,300 
232.8,22.24,truck,hot,yes,4598,10,100 
235.6,41.03,bike,stormy,no,4598,10,100 
133.0,6.19,ev van,hot,no,4598,10,500 
81.4,49.47,ev bike,hot,yes,5099,12,200 
14.9,39.82,scooter,clear,no,5347,14,300 
85.1,44.56,van,stormy,no,6843,16,500 
120.0,14.8,bike,foggy,no,4639,18,500 
73.3,3.38,bike,foggy,no,4639,18,500 
11.1,18.97,ev van,rainy,no,4639,18,2000 
35.7,12.19,bike,hot,no,2653,20,4000 
188.9,8.46,van,clear,no,2653,20,1000 
82.6,48.01,ev van,clear,yes,1671,22,1000 
252.3,31.8,scooter,rainy,no,1671,22,1000 
60.9,22.45,ev bike,cold,no,585,0,1000 
47.3,47.48,bike,stormy,yes,280,2,2000 
117.1,23.06,ev van,foggy,no,896,4,500 
189.6,38.52,ev van,hot,no,5764,6,500 
257.9,28.44,ev van,clear,yes,6009,8,2000 
223.3,4.65,truck,cold,no,4489,10,1000 
188.6,44.12,ev van,foggy,yes,5247,12,2000 
105.5,9.88,ev bike,foggy,no,5188,13,1000 
297.1,11.36,van,cold,yes,5640,14,2000 
78.3,21.43,ev van,rainy,no,6823,16,3000 
66.2,24.6,scooter,rainy,no,4794,18,1000 
180.0,18.92,ev van,stormy,no,2875,20,2000 
238.8,14.38,ev van,rainy,no,2754,22,1000 
292.5,35.37,van,stormy,yes,1210,23,1000 
116.5,19.58,scooter,stormy,yes,710,0,2000 
118.0,3.55,bike,stormy,yes,441,1,2000 
245.5,36.74,truck,foggy,yes,375,3,1000 
271.6,44.93,ev bike,hot,no,2545,5,2000 
174.0,13.06,truck,hot,no,5400,6,5000 
3.6,14.12,truck,foggy,no,6690,7,5000 
152.8,10.21,bike,rainy,yes,4996,9,3000 
119.6,43.62,bike,rainy,no,5434,11,3000 
142.7,2.79,scooter,clear,no,5731,12,2000 
55.5,11.96,ev van,stormy,no,5835,14,2000 
203.5,29.7,truck,cold,no,6562,16,3000 
297.1,24.42,van,stormy,no,5074,18,3000 
198.7,35.75,truck,hot,no,3086,20,2000 
81.7,4.22,van,foggy,no,2694,22,2000 
130.0,12.71,bike,cold,no,2084,23,2000 
190.0,7.25,truck,rainy,no,863,1,2000 
227.9,6.72,ev bike,stormy,no,652,2,2000 
262.7,38.17,ev van,cold,yes,439,3,2000 
136.6,47.75,van,clear,no,789,5,2000 
279.4,1.36,scooter,hot,no,2444,7,2000 
275.2,16.54,ev van,foggy,yes,3792,8,2000 
221.6,42.47,van,stormy,no,4679,10,2000 
265.3,23.86,bike,hot,no,5506,12,2000 
174.6,8.52,truck,rainy,no,5126,13,5000 
3.6,1.36,bike,cold,no,5193,14,2000 
149.6,10.54,ev van,cold,no,5361,16,2000 
148.7,17.76,ev bike,stormy,no,4836,18,2000 
22.8,0.67,van,stormy,no,3373,20,500 
95.2,23.28,truck,hot,no,3261,21,2000 
119.0,44.16,van,rainy,no,3505,22,1000 
199.6,6.05,van,foggy,no,2421,23,2000 
154.3,8.53,ev van,foggy,no,1851,0,1000 
6.4,7.51,ev bike,clear,no,999,1,1000 
294.0,48.61,truck,foggy,yes,451,4,2000 
99.9,44.13,ev van,cold,yes,469,5,6000 
125.0,6.51,bike,clear,no,469,5,3000 
180.5,22.91,ev van,cold,no,1091,7,1000 
288.6,31.65,scooter,foggy,no,1091,7,1000 
107.7,48.74,scooter,rainy,yes,1693,8,1000 
115.9,7.38,truck,rainy,no,1693,8,500 
164.5,39.99,bike,rainy,yes,2401,9,2000 
66.3,40.39,van,foggy,no,3301,10,1000 
37.1,34.54,van,rainy,yes,3608,11,1000 
154.3,21.04,bike,stormy,no,4257,12,500 
287.2,49.52,scooter,hot,no,4647,13,2000 
144.6,45.3,van,foggy,yes,4370,15,2000 
116.6,19.22,bike,cold,no,4218,17,1000 
27.1,26.65,ev van,clear,no,3065,19,1000 
169.5,2.68,van,clear,no,2377,21,3000 
150.6,2.23,ev bike,cold,no,2377,21,2000 
123.8,39.17,scooter,cold,yes,1943,22,1000 
226.2,17.93,truck,clear,yes,1943,22,1000 
69.5,33.31,bike,foggy,no,1943,22,2000 
244.7,28.74,scooter,foggy,no,676,0,2000 
237.4,43.57,ev bike,clear,no,676,0,1000 
26.7,28.97,van,hot,no,676,0,500 
291.6,24.65,ev van,foggy,yes,351,2,2000 
67.3,32.31,ev van,cold,no,351,2,1000 
152.0,4.9,bike,foggy,no,351,2,2000 
108.9,7.94,truck,stormy,no,351,2,2000 
178.5,34.4,ev bike,cold,yes,942,4,2000 
162.7,28.82,scooter,rainy,no,942,4,3000 
297.1,20.21,ev van,foggy,no,942,4,500 
276.1,4.31,ev bike,stormy,yes,942,4,500 
79.6,6.56,scooter,hot,no,2776,5,1000 
105.4,7.84,bike,foggy,yes,2776,5,1000 
264.8,5.07,van,clear,no,2776,5,2000 
189.5,41.33,van,hot,no,2776,5,2000 
234.6,42.4,truck,hot,yes,5969,8,1000 
172.4,14.22,scooter,foggy,yes,5969,8,1000 
285.0,8.11,scooter,hot,yes,5969,8,2000 
157.0,21.58,ev van,clear,no,5969,8,1000 
156.9,49.52,ev van,stormy,yes,4844,9,1000 
54.6,3.23,ev bike,stormy,no,4844,9,1000 
80.6,45.54,van,clear,no,4196,10,500 
286.2,24.44,van,clear,yes,4196,10,2000 
190.5,23.4,scooter,cold,no,4659,12,2000 
143.3,5.64,van,stormy,yes,4820,13,1000 
239.5,16.55,truck,cold,no,4820,13,2000 
271.4,8.85,ev van,rainy,no,5721,15,1000 
169.9,42.66,ev bike,stormy,no,5721,15,3000 
241.6,31.03,scooter,cold,no,6372,17,2000 
70.8,39.65,ev van,foggy,no,6372,17,5000 
65.5,40.3,bike,stormy,no,3197,19,2000 
7.1,30.99,bike,cold,yes,3197,19,1000 
62.6,33.89,ev van,clear,no,2160,21,2000 
234.9,37.03,scooter,stormy,yes,1034,23,3000 
182.4,34.55,ev van,stormy,no,598,0,1000 
237.4,23.02,bike,cold,no,357,1,500 
151.0,26.0,scooter,hot,no,335,3,2000 
108.3,49.52,ev bike,rainy,no,2683,5,1000 
35.0,49.52,scooter,clear,no,2683,5,1000 
118.0,30.31,truck,rainy,no,5375,6,2000 
262.8,8.65,ev bike,hot,no,5375,6,2000 
121.9,5.76,van,rainy,no,5375,6,1000 
169.8,17.72,bike,hot,no,5771,8,2000 
272.8,39.58,ev bike,cold,no,5771,8,2000 
193.3,15.87,truck,hot,yes,5771,8,1000 
178.1,13.45,ev van,clear,no,5214,9,500 
279.7,33.2,ev bike,foggy,no,5214,9,2000 
96.3,20.01,ev bike,rainy,no,4516,10,1000 
292.7,27.74,truck,stormy,yes,4516,10,2000 
259.6,38.41,ev bike,foggy,yes,4516,10,500 
168.9,39.14,van,foggy,no,4584,11,1000 
118.6,27.26,ev van,stormy,no,4584,11,2000 
36.3,45.12,ev bike,foggy,no,5085,12,1000 
117.9,42.75,scooter,cold,no,5085,12,2000 
114.0,5.36,ev van,clear,no,5185,13,3000 
79.9,33.9,scooter,hot,no,5185,13,2000 
145.7,34.0,ev bike,foggy,no,6503,16,2000 
293.1,12.43,ev van,hot,no,6503,16,500 
113.5,14.31,van,hot,no,4460,18,1000 
94.9,29.01,scooter,cold,no,4460,18,1000 
84.7,47.66,ev van,clear,no,4460,18,1000 
10.3,10.71,ev bike,foggy,no,2831,20,2000 
45.5,43.27,van,clear,no,2831,20,1000 
69.5,13.91,ev van,foggy,yes,2458,21,1000 
257.0,32.02,bike,rainy,yes,2458,21,1500 
231.1,16.62,truck,stormy,no,1776,22,1500 
219.0,39.88,scooter,rainy,yes,1776,22,1000 
51.6,37.39,scooter,foggy,yes,1002,23,1000 
293.8,42.55,van,stormy,yes,621,0,2000 
287.3,46.56,truck,clear,no,621,0,2000 
197.3,5.91,scooter,hot,no,400,1,1000 
284.6,14.88,truck,foggy,no,400,1,2000 
234.6,4.98,ev bike,clear,no,245,2,2000 
39.0,39.73,bike,clear,no,876,4,1000 
171.5,16.16,bike,hot,no,2704,5,2000 
91.4,38.55,ev bike,cold,no,2704,5,1000 
96.7,47.66,van,hot,no,5656,6,2000 
219.1,29.98,scooter,rainy,no,5656,6,2000 
188.4,23.4,ev van,foggy,yes,6712,7,1000 
168.1,7.92,van,rainy,yes,5422,9,500 
297.1,26.95,bike,rainy,no,4536,10,2000 
79.2,14.61,scooter,cold,no,4980,11,1000 
262.4,45.64,truck,clear,no,5059,12,1000 
207.1,39.18,scooter,foggy,no,5170,13,500 
9.3,47.02,ev van,clear,no,6976,16,2000 
142.0,47.79,truck,foggy,yes,4827,18,1000 
46.7,36.24,bike,rainy,no,3156,20,1000 
36.6,15.54,van,foggy,no,2722,21,1000 
208.2,14.97,van,stormy,no,1748,22,2000 
266.5,10.91,bike,rainy,yes,1144,23,1000 
204.1,45.02,bike,foggy,yes,634,0,4000 
103.0,30.92,bike,rainy,no,634,0,2000 
14.4,20.87,ev bike,stormy,yes,419,1,1500 
141.2,15.72,scooter,hot,no,419,1,1500 
59.2,38.67,van,cold,no,267,2,1000 
247.8,38.98,bike,cold,no,267,2,1000 
105.2,34.11,ev van,clear,no,337,3,3000 
270.5,7.26,ev van,hot,no,337,3,1000 
37.8,11.21,ev bike,cold,yes,887,4,10 
19.6,48.8,scooter,clear,no,2651,5,20 
3.6,39.99,truck,rainy,no,2651,5,50 
293.9,15.16,van,clear,no,5580,6,50 
142.5,11.19,ev van,foggy,no,6613,7,80 
217.3,46.67,truck,hot,no,6104,8,100 
32.2,17.3,bike,hot,no,5283,9,100 
32.7,25.37,bike,hot,no,4942,11,17 
81.3,45.1,ev bike,hot,no,5142,12,2000 
33.6,35.07,ev bike,hot,no,5501,13,10 
14.3,34.54,ev bike,hot,no,5501,13,2000 
20.7,12.39,scooter,foggy,no,5948,14,1000 
128.5,38.73,ev bike,hot,no,6694,16,20 
129.2,37.24,scooter,clear,no,6253,17,1000 
149.8,22.11,truck,clear,yes,4652,18,20 
185.5,21.27,scooter,foggy,yes,4652,18,20 
83.4,27.39,bike,foggy,no,3434,19,10000 
159.0,45.64,ev bike,hot,no,3239,20,1000 
296.2,21.67,ev bike,foggy,no,2916,21,20 
194.7,45.65,ev bike,rainy,yes,2574,22,1000 
244.9,34.47,truck,cold,yes,1450,23,1000 
264.2,9.18,truck,hot,no,632,0,1000 
67.2,26.53,ev bike,cold,no,404,1,1 
65.2,5.53,truck,stormy,no,290,2,10 
64.7,36.74,ev van,rainy,yes,290,2,10000 
121.0,3.75,ev bike,rainy,yes,348,3,10 
279.6,7.84,truck,hot,no,900,4,10 
260.0,28.11,truck,clear,no,2577,5,10 
129.1,40.95,ev van,rainy,yes,5192,6,5000 
141.1,25.82,truck,hot,yes,6111,7,10 
260.5,43.94,bike,hot,no,5414,8,30 
167.1,47.31,ev van,stormy,no,4796,10,7 
113.6,48.85,bike,rainy,no,5219,11,1 
17.8,25.81,scooter,clear,no,5695,12,2 
132.0,30.62,scooter,hot,no,5490,13,1 
58.6,30.36,bike,rainy,no,6218,15,1 
16.7,42.43,scooter,clear,no,5954,17,1 
19.9,19.76,scooter,stormy,no,5954,17,5 
176.5,28.07,truck,hot,yes,4836,18,4 
128.2,33.48,ev van,foggy,no,4836,18,3 
250.3,20.79,scooter,foggy,yes,2913,21,9 
188.2,46.59,van,foggy,no,2913,21,7 
21.6,21.02,ev bike,hot,no,3203,22,7 
145.4,29.36,ev bike,cold,no,1774,23,1 
